stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
GVB:04057,04057,"Amsterdam, Hemsterhuisstraat",52.359175,4.821898,0,stoparea:GVB:04057,,1,,
GVB:04058,04058,"Amsterdam, Hemsterhuisstraat",52.359121,4.821826,0,stoparea:GVB:04057,,1,,
GVB:04060,04060,"Amsterdam, Derkinderenstraat",52.357965,4.83972,0,stoparea:GVB:04060,,1,,
GVB:04061,04061,"Amsterdam, Derkinderenstraat",52.35794,4.840146,0,stoparea:GVB:04060,,1,,
GVB:04062,04062,"Amsterdam, Johan Huizingalaan",52.35781,4.825821,0,stoparea:GVB:04062,,1,,
GVB:04063,04063,"Amsterdam, Johan Huizingalaan",52.357785,4.826261,0,stoparea:GVB:04062,,0,,
GVB:04067,04067,"Amsterdam, Wolbrantskerkweg",52.356846,4.79759,0,stoparea:GVB:04066,,0,,
GVB:04068,04068,"Amsterdam, Koos Vorrinkweg",52.35291,4.799682,0,stoparea:GVB:04068,,1,,
GVB:04088,04088,"Amsterdam, Louwesweg",52.346694,4.824362,0,stoparea:GVB:04088,,0,,
GVB:04089,04089,"Amsterdam, Louwesweg",52.346707,4.825139,0,stoparea:GVB:04088,,0,,
GVB:04091,04091,"Amsterdam, Louweshoek",52.346311,4.823119,0,stoparea:GVB:04091,,0,,
GVB:04094,04094,"Amsterdam, Aletta Jacobslaan",52.346911,4.828468,0,stoparea:GVB:04094,,0,,
GVB:04095,04095,"Amsterdam, Aletta Jacobslaan",52.346869,4.82907,0,stoparea:GVB:04094,,0,,
GVB:04096,04096,"Amsterdam, Ottho Heldringstraat",52.346918,4.833795,0,stoparea:GVB:04318,,0,,
GVB:04097,04097,"Amsterdam, Ottho Heldringstraat",52.346969,4.833046,0,stoparea:GVB:04318,,0,,
GVB:04098,04098,"Amsterdam, Maassluisstraat",52.347002,4.838329,0,stoparea:GVB:04098,,0,,
GVB:04099,04099,"Amsterdam, Maassluisstraat",52.346969,4.838975,0,stoparea:GVB:04098,,0,,
GVB:04100,04100,"Amsterdam, Naaldwijkstraat",52.346887,4.842484,0,stoparea:GVB:04100,,1,,
GVB:04101,04101,"Amsterdam, Naaldwijkstraat",52.346842,4.842587,0,stoparea:GVB:04100,,1,,
GVB:04102,04102,"Amsterdam, Aalsmeerplein",52.346969,4.846798,0,stoparea:GVB:04102,,1,,
GVB:04103,04103,"Amsterdam, Aalsmeerplein",52.34694,4.846387,0,stoparea:GVB:04102,,1,,
GVB:04104,04104,"Amsterdam, Hoofddorpplein",52.350738,4.849496,0,stoparea:GVB:04104,,0,,
GVB:04105,04105,"Amsterdam, Hoofddorpplein",52.350675,4.849424,0,stoparea:GVB:04104,,0,,
GVB:04109,04109,"Amsterdam, Westlandgracht",52.351599,4.845039,0,stoparea:GVB:04109,,1,,
GVB:04110,04110,"Amsterdam, Westlandgracht",52.351567,4.845817,0,stoparea:GVB:04109,,0,,
GVB:04111,04111,"Amsterdam, Delflandlaan",52.35154,4.841913,0,stoparea:GVB:04111,,1,,
GVB:04112,04112,"Amsterdam, Johan Huizingalaan",52.349234,4.827426,0,stoparea:GVB:04112,,0,,
GVB:04113,04113,"Amsterdam, Johan Huizingalaan",52.349073,4.827502,0,stoparea:GVB:04112,,1,,
GVB:04114,04114,"Amsterdam, Heemstedestraat",52.351511,4.833723,0,stoparea:GVB:04320,,0,,
GVB:04116,04116,"Amsterdam, Heemstedestraat",52.351486,4.834164,0,stoparea:GVB:04320,,0,,
GVB:04120,04120,"Amsterdam, Delflandlaan",52.351556,4.839697,0,stoparea:GVB:04111,,0,,
GVB:04121,04121,"Amsterdam, Station Lelylaan",52.356664,4.834393,0,stoparea:GVB:04322,,1,,
GVB:04122,04122,"Amsterdam, Station Lelylaan",52.356664,4.834525,0,stoparea:GVB:04322,,1,,
GVB:04123,04123,"Amsterdam, Station Lelylaan",52.356682,4.834554,0,stoparea:GVB:04322,,1,,
GVB:04124,04124,"Amsterdam, Station Lelylaan",52.356692,4.834716,0,stoparea:GVB:04322,,1,,
GVB:04125,04125,"Amsterdam, Station Lelylaan",52.356702,4.834921,0,stoparea:GVB:04322,,1,,
GVB:04126,04126,"Amsterdam, Louis Davidsstraat",52.353222,4.809968,0,stoparea:GVB:04126,,0,,
GVB:04127,04127,"Amsterdam, Louis Davidsstraat",52.353015,4.809956,0,stoparea:GVB:04126,,0,,
GVB:04129,04129,"Amsterdam, Derkinderenstraat",52.364155,4.839262,0,stoparea:GVB:04129,,0,,
GVB:04130,04130,"Amsterdam, Derkinderenstraat",52.364067,4.83963,0,stoparea:GVB:04129,,0,,
GVB:04131,04131,"Amsterdam, Jan Tooropstraat",52.364031,4.835755,0,stoparea:GVB:04324,,0,,
GVB:04132,04132,"Amsterdam, Jan Tooropstraat",52.36411,4.835372,0,stoparea:GVB:04324,,0,,
GVB:04133,04133,"Amsterdam, Robert Fruinlaan",52.364036,4.829104,0,stoparea:GVB:04133,,0,,
GVB:04134,04134,"Amsterdam, Robert Fruinlaan",52.363987,4.830103,0,stoparea:GVB:04133,,0,,
GVB:04135,04135,"Amsterdam, Justus Lipsiusstraat",52.361511,4.827257,0,stoparea:GVB:04135,,0,,
GVB:04136,04136,"Amsterdam, Justus Lipsiusstraat",52.360818,4.827045,0,stoparea:GVB:04135,,0,,
GVB:04137,04137,"Amsterdam, Cornelis Lelylaan",52.358068,4.832937,0,stoparea:GVB:04137,,,,
GVB:04138,04138,"Amsterdam, Cornelis Lelylaan",52.357635,4.826777,0,stoparea:GVB:04062,,1,,
GVB:04139,04139,"Amsterdam, Cornelis Lelylaan",52.357981,4.827712,0,stoparea:GVB:04062,,1,,
GVB:04140,04140,"Amsterdam, Sierplein",52.355031,4.827324,0,stoparea:GVB:04140,,1,,
GVB:04141,04141,"Amsterdam, Sierplein",52.354914,4.827384,0,stoparea:GVB:04140,,1,,
GVB:04185,04185,"Amsterdam, Osdorpplein",52.359337,4.803341,0,stoparea:GVB:04021,,0,,
GVB:04186,04186,"Amsterdam, Osdorpplein",52.359237,4.803092,0,stoparea:GVB:04021,,0,,
GVB:04189,04189,"Amsterdam, Kon. Wilhelminaplein",52.35637,4.838947,0,stoparea:GVB:04188,,0,,
GVB:04195,04195,"Amsterdam, Station Lelylaan",52.357878,4.834598,0,stoparea:GVB:04322,,1,,
GVB:04196,04196,"Amsterdam, Station Lelylaan",52.357901,4.83382,0,stoparea:GVB:04322,,1,,
GVB:04208,04208,"Amsterdam, Jac. Veltmanstraat",52.351534,4.830964,0,stoparea:GVB:04208,,0,,
GVB:04214,04214,"Amsterdam, Griendstraat",52.358345,4.779426,0,stoparea:GVB:04214,,0,,
GVB:04215,04215,"Amsterdam, Griendstraat",52.358949,4.779917,0,stoparea:GVB:04214,,0,,
GVB:04229,04229,"Amsterdam, Zuidermolenweg",52.359917,4.781151,0,stoparea:GVB:04003,,0,,
GVB:04234,04234,"Amsterdam, Maaseikpad",52.348596,4.816089,0,stoparea:GVB:04234,,1,,
GVB:04235,04235,"Amsterdam, Maaseikpad",52.348145,4.815919,0,stoparea:GVB:04234,,1,,
GVB:04266,04266,"Schiphol, Havenmeesterweg",52.305486,4.758566,0,stoparea:GVB:04266,,1,,
GVB:04267,04267,"Schiphol, Schiphol Airport/Plaza",52.308871,4.761392,0,stoparea:GVB:04267,,1,B14,
GVB:04268,04268,"Schiphol, Vrachtgebouw /P12",52.304526,4.753829,0,stoparea:GVB:04268,,1,,
GVB:04270,04270,"Haarlemmermeer, Buitenweg",52.30634,4.758583,0,stoparea:GVB:04270,,0,,
GVB:04271,04271,"Schiphol, Skyport",52.307018,4.762767,0,stoparea:GVB:04271,,1,,
GVB:04274,04274,"Schiphol, Schiphol Airport/Plaza",52.309391,4.761047,0,stoparea:GVB:04267,,1,B15,
GVB:04276,04276,"Amsterdam, Laan v.Vlaanderen",52.346437,4.815677,0,stoparea:GVB:04276,,1,,
GVB:04277,04277,"Amsterdam, Laan v.Vlaanderen",52.346485,4.816425,0,stoparea:GVB:04276,,1,,
GVB:04278,04278,"Amsterdam, Kasterleepark",52.346304,4.810615,0,stoparea:GVB:04278,,1,,
GVB:04279,04279,"Amsterdam, Kasterleepark",52.346387,4.81104,0,stoparea:GVB:04278,,1,,
GVB:04300,04300,"Haarlemmermeer, Knooppunt Schiphol Nrd",52.322507,4.792927,0,stoparea:GVB:04300,,0,G,
GVB:04301,04301,"Amsterdam, Antwerpenbaan",52.34637,4.816749,0,stoparea:GVB:04301,,0,,
GVB:04302,04302,"Amsterdam, Antwerpenbaan",52.346226,4.816751,0,stoparea:GVB:04302,,0,,
GVB:04305,04305,"Amsterdam, Westmallepad",52.347501,4.805287,0,stoparea:GVB:04305,,1,,
GVB:04307,04307,"Amsterdam, Antwerpenbaan",52.345863,4.815919,0,stoparea:GVB:04276,,1,,
GVB:04308,04308,"Amsterdam, Antwerpenbaan",52.346035,4.81624,0,stoparea:GVB:04276,,1,,
GVB:04309,04309,"Schiphol, Cateringweg",52.322855,4.799699,0,stoparea:GVB:04300,,0,,
GVB:04314,04314,"Amsterdam, Oudenaardeplantsoen",52.34495,4.803823,0,stoparea:GVB:04314,,1,,
GVB:04315,04315,"Amsterdam, Hageland",52.345074,4.812627,0,stoparea:GVB:04315,,1,,
GVB:04316,04316,"Amsterdam, Hageland",52.344937,4.812291,0,stoparea:GVB:04315,,1,,
GVB:04318,04318,"Amsterdam, Henk Sneevlietweg",52.346796,4.83456,0,stoparea:GVB:04318,,1,,
GVB:04319,04319,"Amsterdam, Henk Sneevlietweg",52.346265,4.834391,0,stoparea:GVB:04318,,1,,
GVB:04320,04320,"Amsterdam, Heemstedestraat",52.353086,4.83435,0,stoparea:GVB:04320,,1,,
GVB:04321,04321,"Amsterdam, Heemstedestraat",52.352555,4.834209,0,stoparea:GVB:04320,,1,,
GVB:04322,04322,"Amsterdam, Station Lelylaan",52.358174,4.834462,0,stoparea:GVB:04322,,1,,
GVB:04323,04323,"Amsterdam, Station Lelylaan",52.357661,4.834263,0,stoparea:GVB:04322,,1,,
GVB:04324,04324,"Amsterdam, Postjesweg",52.365057,4.834024,0,stoparea:GVB:04324,,1,,
GVB:04325,04325,"Amsterdam, Postjesweg",52.364678,4.833853,0,stoparea:GVB:04324,,1,,
GVB:04327,04327,"Amsterdam, Plesmanlaan",52.350582,4.810442,0,stoparea:GVB:04326,,1,,
GVB:04328,04328,"Amsterdam, L. Bouwmeesterstraat",52.35613,4.822319,0,stoparea:GVB:04055,,0,,
GVB:04329,04329,"Amsterdam, L. Bouwmeesterstraat",52.356166,4.822172,0,stoparea:GVB:04055,,0,,
GVB:04332,04332,"Amsterdam, Anderlechtlaan",52.335744,4.814435,0,stoparea:GVB:04332,,1,,
GVB:04333,04333,"Amsterdam, Anderlechtlaan",52.335854,4.814815,0,stoparea:GVB:04332,,1,,
GVB:04339,04339,"Amsterdam, Brusselsingel",52.345012,4.807403,0,stoparea:GVB:04338,,1,,
GVB:04340,04340,"Amsterdam, Oudenaardeplantsoen",52.345032,4.80416,0,stoparea:GVB:04314,,1,,
GVB:04343,04343,"Amsterdam, Baden Powellweg",52.3566,4.791692,0,stoparea:GVB:04011,,0,,
GVB:04346,04346,"Schiphol, Schipholgebouw",52.30283,4.749396,0,stoparea:GVB:04346,,1,,
GVB:04373,04373,"Schiphol, Uiverweg",52.300246,4.743569,0,stoparea:GVB:04372,,1,,
GVB:04375,04375,"Schiphol, Toekanweg",52.296501,4.740838,0,stoparea:GVB:04375,,0,,
GVB:04379,04379,"Haarlemmermeer, Knooppunt Schiphol Nrd",52.32276,4.793202,0,stoparea:GVB:04379,,0,H,
GVB:04380,04380,"Haarlemmermeer, Knooppunt Schiphol Nrd",52.322761,4.793495,0,stoparea:GVB:04379,,0,C,
GVB:04381,04381,"Schiphol, Pelikaanweg",52.29796,4.744672,0,stoparea:GVB:04381,,0,,
GVB:04383,04383,"Amsterdam, La Meye",52.352995,4.773819,0,stoparea:GVB:04383,,0,,
GVB:04387,04387,"Amsterdam, Delflandlaan",52.351615,4.838742,0,stoparea:GVB:04387,,0,,
GVB:04389,04389,"Amsterdam, Heemstedestraat",52.351437,4.835354,0,stoparea:GVB:04320,,0,,
GVB:04390,04390,"Amsterdam, Presanella",52.351797,4.7768,0,stoparea:GVB:04390,,1,,
GVB:04392,04392,"Amsterdam, Allenstraat",52.34988,4.781508,0,stoparea:GVB:04392,,1,,
GVB:04394,04394,"Amsterdam, Ecuplein",52.349243,4.787124,0,stoparea:GVB:04394,,0,,
GVB:04401,04401,"Amsterdam, Matterhorn",52.353915,4.774378,0,stoparea:GVB:04401,,0,,
GVB:04402,04402,"Amsterdam, Matterhorn",52.353719,4.774777,0,stoparea:GVB:04401,,0,,
GVB:04403,04403,"Amsterdam, Pilatus",52.352894,4.776961,0,stoparea:GVB:04403,,0,,
GVB:04404,04404,"Amsterdam, Pilatus",52.352965,4.776681,0,stoparea:GVB:04403,,1,,
GVB:04405,04405,"Amsterdam, Inaristraat",52.350303,4.783425,0,stoparea:GVB:04405,,0,,
GVB:04406,04406,"Amsterdam, Inaristraat",52.350365,4.783146,0,stoparea:GVB:04405,,0,,
GVB:04407,04407,"Amsterdam, Ecuplein",52.349707,4.788174,0,stoparea:GVB:04407,,0,,
GVB:04408,04408,"Amsterdam, Ecuplein",52.349809,4.788862,0,stoparea:GVB:04407,,0,,
GVB:04409,04409,"Amsterdam, Baden Powellweg",52.350925,4.79441,0,stoparea:GVB:04409,,0,,
GVB:04410,04410,"Amsterdam, Baden Powellweg",52.351055,4.795186,0,stoparea:GVB:04409,,0,,
GVB:04411,04411,"Amsterdam, Hoekenes",52.352436,4.801832,0,stoparea:GVB:04411,,0,,
GVB:04412,04412,"Amsterdam, Hoekenes",52.352556,4.802608,0,stoparea:GVB:04411,,0,,
GVB:04413,04413,"Amsterdam, Louis Davidsstraat",52.353835,4.808506,0,stoparea:GVB:04413,,1,,
GVB:04414,04414,"Amsterdam, Louis Davidsstraat",52.353928,4.809107,0,stoparea:GVB:04413,,0,,
GVB:04416,04416,"Amsterdam, Matterhorn",52.35441,4.774577,0,stoparea:GVB:04401,,1,,
GVB:04417,04417,"Amsterdam, Matterhorn",52.354961,4.775112,0,stoparea:GVB:04401,,1,,
GVB:04418,04418,"Amsterdam, Oude Haagseweg",52.334076,4.811376,0,stoparea:GVB:04418,,0,,
GVB:04419,04419,"Amsterdam, Oude Haagseweg",52.333411,4.809668,0,stoparea:GVB:04418,,0,,
GVB:04421,04421,"Badhoevedorp, Koekoekslaan",52.329188,4.80249,0,stoparea:GVB:04420,,0,,
GVB:04431,04431,"Amsterdam, Dokter Meurerlaan",52.366749,4.806341,0,stoparea:GVB:04431,,1,,
GVB:04432,04432,"Amsterdam, Oeverpad",52.364926,4.804926,0,stoparea:GVB:04432,,1,,
GVB:04433,04433,"Amsterdam, Oeverpad",52.364476,4.804771,0,stoparea:GVB:04432,,1,,
GVB:05011,05011,"Amsterdam, Centraal Station",52.378106,4.899215,0,stoparea:GVB:05011,,0,B2,
GVB:05022,05022,"Amsterdam, Centraal Station",52.377718,4.901041,0,stoparea:GVB:05022,,0,A3,
GVB:05025,05025,"Amsterdam, Centraal Station",52.378216,4.897511,0,stoparea:GVB:05025,,0,F,
GVB:05026,05026,"Amsterdam, Centraal Station",52.377984,4.89791,0,stoparea:GVB:05025,,1,F,
GVB:05030,05030,"Amsterdam, Centraal Station",52.377632,4.897767,0,stoparea:GVB:05025,,1,F,
GVB:05031,05031,"Amsterdam, Dam",52.373408,4.893481,0,stoparea:GVB:05031,,0,,
GVB:05032,05032,"Amsterdam, Dam",52.374927,4.895491,0,stoparea:GVB:05031,,0,,
GVB:05033,05033,"Amsterdam, Centraal Station",52.377705,4.89781,0,stoparea:GVB:05025,,0,F,
GVB:05034,05034,"Amsterdam, Centraal Station",52.377651,4.89781,0,stoparea:GVB:05025,,0,F,
GVB:05035,05035,"Amsterdam, Spui",52.369394,4.892102,0,stoparea:GVB:05035,,1,,
GVB:05036,05036,"Amsterdam, Spui",52.369853,4.892302,0,stoparea:GVB:05035,,0,,
GVB:05046,05046,"Amsterdam, Rembrandtplein",52.366257,4.896277,0,stoparea:GVB:05046,,1,,
GVB:05047,05047,"Amsterdam, Rembrandtplein",52.366233,4.897026,0,stoparea:GVB:05046,,0,,
GVB:05048,05048,"Amsterdam, Mr. Visserplein",52.367663,4.906114,0,stoparea:GVB:05048,,0,,
GVB:05051,05051,"Amsterdam, Waterlooplein",52.368708,4.904399,0,stoparea:GVB:09508,,0,,
GVB:05052,05052,"Amsterdam, Waterlooplein",52.367271,4.902344,0,stoparea:GVB:09508,,0,,
GVB:05053,05053,"Amsterdam, Waterlooplein",52.366954,4.901952,0,stoparea:GVB:09508,,0,,
GVB:05055,05055,"Amsterdam, Dam",52.373125,4.890078,0,stoparea:GVB:05055,,0,,
GVB:05056,05056,"Amsterdam, Mr. Visserplein",52.367939,4.905391,0,stoparea:GVB:05048,,0,,
GVB:05061,05061,"Amsterdam, Spui",52.369329,4.889327,0,stoparea:GVB:05061,,0,,
GVB:05062,05062,"Amsterdam, Spui",52.369095,4.889256,0,stoparea:GVB:05061,,0,,
GVB:05063,05063,"Amsterdam, Dam",52.372444,4.890643,0,stoparea:GVB:05055,,0,,
GVB:05065,05065,"Amsterdam, Dam",52.373676,4.890791,0,stoparea:GVB:05055,,0,,
GVB:05066,05066,"Amsterdam, Dam",52.373179,4.890268,0,stoparea:GVB:05055,,0,,
GVB:05068,05068,"Amsterdam, Dam",52.374361,4.891239,0,stoparea:GVB:05055,,0,,
GVB:05069,05069,"Amsterdam, Nieuwezijds Kolk",52.376286,4.893728,0,stoparea:GVB:05069,,0,,
GVB:05070,05070,"Amsterdam, Nieuwezijds Kolk",52.375752,4.892838,0,stoparea:GVB:05069,,0,,
GVB:05073,05073,"Amsterdam, Westermarkt",52.374,4.884532,0,stoparea:GVB:05073,,1,,
GVB:05074,05074,"Amsterdam, Westermarkt",52.374077,4.883547,0,stoparea:GVB:05073,,0,,
GVB:05077,05077,"Amsterdam, Marnixstraat",52.372283,4.876152,0,stoparea:GVB:02127,,0,,
GVB:05078,05078,"Amsterdam, Marnixstraat",52.372476,4.877016,0,stoparea:GVB:02127,,0,,
GVB:05079,05079,"Amsterdam, Buiten Oranjestraat",52.383119,4.888056,0,stoparea:GVB:05079,,0,,
GVB:05080,05080,"Amsterdam, Buiten Oranjestraat",52.383307,4.887819,0,stoparea:GVB:05079,,0,,
GVB:05081,05081,"Amsterdam, Buiten Brouwersstraat",52.381507,4.89157,0,stoparea:GVB:05081,,0,,
GVB:05082,05082,"Amsterdam, Buiten Brouwersstraat",52.381668,4.891289,0,stoparea:GVB:05081,,0,,
GVB:05090,05090,"Amsterdam, Westerdoksdijk",52.385514,4.893317,0,stoparea:GVB:05090,,1,,
GVB:05091,05091,"Amsterdam, Westerdoksdijk",52.384551,4.893034,0,stoparea:GVB:05090,,1,,
GVB:05092,05092,"Amsterdam, Barentszplein",52.389381,4.891599,0,stoparea:GVB:05092,,0,,
GVB:05093,05093,"Amsterdam, Barentszplein",52.389012,4.891559,0,stoparea:GVB:05092,,0,,
GVB:05094,05094,"Amsterdam, Zoutkeetsgracht",52.388085,4.884871,0,stoparea:GVB:05094,,0,,
GVB:05095,05095,"Amsterdam, Centraal Station",52.379854,4.900327,0,stoparea:GVB:05095,,0,G-A,
GVB:05096,05096,"Amsterdam, Centraal Station",52.379675,4.900491,0,stoparea:GVB:05096,,0,G-L,
GVB:05097,05097,"Amsterdam, Centraal Station",52.379542,4.900874,0,stoparea:GVB:05095,,0,G-K,
GVB:05100,05100,"Amsterdam, Centraal Station",52.379748,4.900681,0,stoparea:GVB:05095,,0,G-B,
GVB:05101,05101,"Amsterdam, Centraal Station",52.379614,4.901049,0,stoparea:GVB:05095,,0,G-C,
GVB:05102,05102,"Amsterdam, Centraal Station",52.379472,4.901433,0,stoparea:GVB:05095,,0,G-D,
GVB:05103,05103,"Amsterdam, Centraal Station",52.379382,4.901272,0,stoparea:GVB:05095,,0,G-J,
GVB:05104,05104,"Amsterdam, Centraal Station",52.379248,4.901641,0,stoparea:GVB:05095,,0,G-H,
GVB:05138,05138,"Amsterdam, Dam",52.373552,4.891306,0,stoparea:GVB:05055,,0,,
GVB:05139,05139,"Amsterdam, Dam",52.372725,4.891242,0,stoparea:GVB:05055,,0,,
GVB:05151,05151,"Amsterdam, Centraal Station",52.376878,4.90011,0,stoparea:GVB:05113,,1,E,
GVB:05152,05152,"Amsterdam, Waterlooplein",52.367605,4.902825,0,stoparea:GVB:09508,,0,,
GVB:06001,06001,"Amsterdam, Surinameplein",52.358068,4.85252,0,stoparea:GVB:06001,,1,,
GVB:06002,06002,"Amsterdam, Surinameplein",52.35807,4.850905,0,stoparea:GVB:06001,,0,,
GVB:06008,06008,"Amsterdam, Surinameplein",52.358138,4.852093,0,stoparea:GVB:06001,,0,,
GVB:06010,06010,"Amsterdam, Corantijnstraat",52.361316,4.853259,0,stoparea:GVB:06010,,0,,
GVB:06013,06013,"Amsterdam, Corantijnstraat",52.361802,4.853297,0,stoparea:GVB:06010,,0,,
GVB:06015,06015,"Amsterdam, Postjesweg",52.363527,4.853159,0,stoparea:GVB:03012,,1,,
GVB:06016,06016,"Amsterdam, J.P. Heijestraat",52.364727,4.862394,0,stoparea:GVB:06016,,0,,
GVB:06017,06017,"Amsterdam, J.P. Heijestraat",52.364874,4.86292,0,stoparea:GVB:06016,,0,,
GVB:06019,06019,"Amsterdam, Ten Katestraat",52.365918,4.867372,0,stoparea:GVB:06019,,1,,
GVB:06020,06020,"Amsterdam, Ten Katestraat",52.366036,4.867737,0,stoparea:GVB:06019,,1,,
GVB:06021,06021,"Amsterdam, Bilderdijkstraat",52.367123,4.871762,0,stoparea:GVB:06021,,0,,
GVB:06023,06023,"Amsterdam, Bilderdijkstraat",52.36736,4.872538,0,stoparea:GVB:06021,,0,,
GVB:06024,06024,"Amsterdam, Kinkerstraat",52.367063,4.872306,0,stoparea:GVB:06021,,0,,
GVB:06025,06025,"Amsterdam, Kinkerstraat",52.36743,4.872008,0,stoparea:GVB:06021,,0,,
GVB:06027,06027,"Amsterdam, Elandsgracht",52.368087,4.878549,0,stoparea:GVB:06027,,0,,
GVB:06028,06028,"Amsterdam, Elandsgracht",52.369745,4.877414,0,stoparea:GVB:06027,,0,,
GVB:06029,06029,"Amsterdam, Elandsgracht",52.36852,4.876841,0,stoparea:GVB:06027,,0,,
GVB:06030,06030,"Amsterdam, Rozengracht",52.371878,4.875907,0,stoparea:GVB:02127,,0,,
GVB:06034,06034,"Amsterdam, Bilderdijkstraat",52.371056,4.870821,0,stoparea:GVB:02154,,1,,
GVB:06037,06037,"Amsterdam, Bilderdijkstraat",52.370827,4.869854,0,stoparea:GVB:02154,,0,,
GVB:06038,06038,"Amsterdam, De Clercqstraat",52.370614,4.8704,0,stoparea:GVB:02154,,0,,
GVB:06043,06043,"Amsterdam, Overtoom",52.362994,4.875099,0,stoparea:GVB:06043,,0,,
GVB:06044,06044,"Amsterdam, Overtoom",52.363452,4.874829,0,stoparea:GVB:06043,,1,,
GVB:06045,06045,"Amsterdam, 1e Con. Huygensstraat",52.362423,4.87399,0,stoparea:GVB:06043,,0,,
GVB:06046,06046,"Amsterdam, 1e Con. Huygensstraat",52.362625,4.874868,0,stoparea:GVB:06043,,0,,
GVB:06048,06048,"Amsterdam, J.P. Heijestraat",52.360375,4.865851,0,stoparea:GVB:06048,,0,,
GVB:06049,06049,"Amsterdam, J.P. Heijestraat",52.360549,4.866715,0,stoparea:GVB:06048,,0,,
GVB:06051,06051,"Amsterdam, Nassaukade",52.364394,4.878636,0,stoparea:GVB:06051,,,,
GVB:06055,06055,"Amsterdam, Leidseplein",52.362542,4.880712,0,stoparea:GVB:06055,,,,
GVB:06056,06056,"Amsterdam, Leidseplein",52.363175,4.879501,0,stoparea:GVB:06056,,,,
GVB:06057,06057,"Amsterdam, Stadhouderskade",52.363069,4.879884,0,stoparea:GVB:06057,,,,
GVB:06058,06058,"Amsterdam, Stadhouderskade",52.362159,4.881363,0,stoparea:GVB:06058,,,,
GVB:06059,06059,"Amsterdam, Spiegelgracht",52.360711,4.887618,0,stoparea:GVB:06059,,0,,
GVB:06061,06061,"Amsterdam, Leidseplein",52.363737,4.882725,0,stoparea:GVB:06061,,0,,
GVB:06062,06062,"Amsterdam, Leidseplein",52.363272,4.883244,0,stoparea:GVB:06061,,0,,
GVB:06068,06068,"Amsterdam, Leidseplein",52.36388,4.882532,0,stoparea:GVB:06061,,0,,
GVB:06069,06069,"Amsterdam, Leidseplein",52.363527,4.881861,0,stoparea:GVB:06061,,0,,
GVB:06071,06071,"Amsterdam, Prinsengracht",52.365094,4.884647,0,stoparea:GVB:06071,,0,,
GVB:06072,06072,"Amsterdam, Prinsengracht",52.364957,4.884282,0,stoparea:GVB:06071,,0,,
GVB:06073,06073,"Amsterdam, Keizersgracht",52.366046,4.886663,0,stoparea:GVB:06073,,0,,
GVB:06074,06074,"Amsterdam, Keizersgracht",52.365882,4.886239,0,stoparea:GVB:06073,,0,,
GVB:06075,06075,"Amsterdam, Koningsplein",52.367136,4.889425,0,stoparea:GVB:06075,,0,,
GVB:06076,06076,"Amsterdam, Koningsplein",52.36689,4.888576,0,stoparea:GVB:06075,,0,,
GVB:06081,06081,"Amsterdam, Rhijnvis Feithstraat",52.359056,4.860391,0,stoparea:GVB:06081,,0,,
GVB:06082,06082,"Amsterdam, Rhijnvis Feithstraat",52.358837,4.859674,0,stoparea:GVB:06081,,0,,
GVB:06102,06102,"Amsterdam, Elandsgracht",52.36927,4.87764,0,stoparea:GVB:06027,,0,,
GVB:06116,06116,"Amsterdam, Postjesweg",52.363958,4.853197,0,stoparea:GVB:03012,,0,,
GVB:07002,07002,"Amsterdam, Van Baerlestraat",52.358398,4.878367,0,stoparea:GVB:07002,,0,,
GVB:07003,07003,"Amsterdam, Van Baerlestraat",52.358837,4.878083,0,stoparea:GVB:07002,,0,,
GVB:07004,07004,"Amsterdam, De Boelelaan/VU",52.335344,4.865866,0,stoparea:GVB:07412,,0,,
GVB:07005,07005,"Amsterdam, De Boelelaan/VU",52.335224,4.867203,0,stoparea:GVB:07412,,0,,
GVB:07006,07006,"Amsterdam, Museumplein",52.356427,4.879798,0,stoparea:GVB:07006,,1,,
GVB:07007,07007,"Amsterdam, Museumplein",52.356902,4.879499,0,stoparea:GVB:07006,,0,,
GVB:07010,07010,"Amsterdam, Museumplein",52.355885,4.879115,0,stoparea:GVB:07006,,0,,
GVB:07011,07011,"Amsterdam, Museumplein",52.356012,4.879598,0,stoparea:GVB:07006,,0,,
GVB:07012,07012,"Amsterdam, Amstelpark",52.331701,4.890204,0,stoparea:GVB:07012,,0,,
GVB:07013,07013,"Amsterdam, Amstelpark",52.331663,4.88972,0,stoparea:GVB:07012,,0,,
GVB:07014,07014,"Amsterdam, Kastelenstraat",52.325831,4.879444,0,stoparea:GVB:07014,,0,,
GVB:07015,07015,"Amsterdam, Roelof Hartplein",52.353147,4.882067,0,stoparea:GVB:07015,,0,,
GVB:07016,07016,"Amsterdam, Roelof Hartplein",52.352746,4.882864,0,stoparea:GVB:07015,,0,,
GVB:07017,07017,"Amsterdam, Roelof Hartplein",52.352635,4.882058,0,stoparea:GVB:07015,,0,,
GVB:07019,07019,"Amsterdam, Ruysdaelstraat",52.354437,4.88534,0,stoparea:GVB:07019,,1,,
GVB:07020,07020,"Amsterdam, Ruysdaelstraat",52.354548,4.886088,0,stoparea:GVB:07019,,0,,
GVB:07021,07021,"Amsterdam, Kastelenstraat",52.326191,4.879557,0,stoparea:GVB:07014,,0,,
